mainKey,name,metaScore,releaseDate,maturityRating,publisher,genre,userScore,platform,imgUrl
11640202868d233aa3bb4f84c6e57aeb,Eragon,70,14-Nov-06,E10+,Sierra Entertainment,"Genre(s): Role-Playing, Console-style RPG",7,GBA,http://static.metacritic.com/images/products/games/3/886269128e5432819c4492a8861cb180-53.jpg
116404758f93c0d3adc7e9a2d5f0fa00,Closure,78,1-Jan-09,,Eyebrow Interactive,"Genre(s): Action, Platformer, 2D, Platformer, 2D",6.6,PC,http://static.metacritic.com/images/products/games/7/ac14063da43b1f24fd8c446b5cbf549e-53.jpg
1165cae00960d1ae3c9b13ceba9cdbcc,Zone of the Enders: The Fist of Mars,71,3-Mar-02,E,Konami,"Genre(s): Strategy, Turn-Based, Sci-Fi",8.5,GBA,http://static.metacritic.com/images/products/games/4/51776f49d2ff826b5d6d859d2a4468ef-53.jpg
1167e64904c05373bef08c5cb93592e7,WWE 2K17,69,11-Oct-16,T,2K Sports,"Genre(s): Sports, Wrestling, Individual, Combat",6.3,PS4,http://static.metacritic.com/images/products/games/5/d1682e0c916ac1beac1717abb813d992-53.jpg
116ffa0a5aea19c7456556dc4c0cfa03,AeroWings 2: Air Strike,74,27-Aug-00,E,Crave,,7.5,DC,http://static.metacritic.com/images/products/games/1/2a7f19df102a945bc771e03433aa4581-53.jpg
1179dbb0e66269c0a6a0feff01ffffdd,Angry Birds Trilogy,63,25-Sep-12,E,Activision,"Genre(s): Action, General, Miscellaneous, General, Compilation",3.5,X360,http://static.metacritic.com/images/products/games/5/5e627730500b01eba65b5e7e57f94ae9-53.jpg
117ab92ad30980c78e8e432048593ce3,The Count Lucanor,72,19-Oct-17,T,"Merge Games, Ratalaika Games","Genre(s): Action Adventure, General",7.8,Switch,http://static.metacritic.com/images/products/games/8/4c32db20e91697d182a5d0678b4f9954-53.jpg
118486d94a53376d8539cd5443631beb,Escape from Bug Island,37,25-Jul-07,M,Eidos Interactive,"Genre(s): Action Adventure, Horror, Horror, Survival",5,WII,http://static.metacritic.com/images/products/games/5/2416691dae37a6008e7445d18f4a4f1a-53.jpg
119254499cdb025782e1258a8bd04a09,Winter Sports 2: The Next Challenge,41,18-Nov-08,E,Conspiracy Entertainment,"Genre(s): Sports, Alternative, Skiing, Skiing, Individual, Ski / Snowboard",-1,X360,http://static.metacritic.com/images/products/games/2/649c228f8f5fca62c9ddc237b9870e2b-53.jpg
1196112a362a27e70796ed2b37e67c30,Disney's Donald Duck: Goin' Quackers,61,25-Mar-02,E,Ubisoft,"Genre(s): Action, Platformer, 3D",3,GC,http://static.metacritic.com/images/products/games/0/433a617ba2a7918c35a87f69bf4f648a-53.jpg
119675f0249fbd3ba758ff98899cbbd5,Inkheart,39,12-Jan-09,E,DreamCatcher Interactive,"Genre(s): Adventure, General, General",2.2,DS,http://static.metacritic.com/images/products/games/6/10a1fa67dad74ffc80b4a67ae9b91191-53.jpg
119859d84afb30bdce1c8c581028ac3b,Tom Clancy's Splinter Cell Chaos Theory,94,28-Mar-05,M,Ubisoft,"Genre(s): Action Adventure, Modern",8.9,XBOX,http://static.metacritic.com/images/products/games/3/009ca566a4835ed1c5757c9238ea664b-53.jpg
119afa459bcec20807bcb544398f3f9f,Tak: The Great Juju Challenge,74,19-Sep-05,E,THQ,"Genre(s): Action, Platformer, 3D",8.3,PS2,http://static.metacritic.com/images/products/games/2/006740bc3139b83be4f541b74c8c5da3-53.jpg
11a154ea69fbc3884a61247675245dad,Playboy: The Mansion,59,25-Jan-05,M,Arush Entertainment,"Genre(s): Strategy, Tycoon, Management, Tycoon, Business / Tycoon",5.4,PC,http://static.metacritic.com/images/products/games/1/17f4b01dd2ac561ad71df99fb20ffdaa-53.jpg
11a182bb4b4b038a16d1f4601dbc75a9,Blood Bowl,72,25-Jun-09,T,"SouthPeak Games, Focus Home Interactive","Genre(s): Sports, Football, Alternative, Other, Other, Arcade, Team, Individual",6.5,PC,http://static.metacritic.com/images/products/games/9/77359ffdbd34ccf39811048eb165dc6f-53.jpg
11a4de80a3e059cade4002ec32c78df6,Soldier of Fortune II: Double Helix,61,18-Jun-03,M,Activision,"Genre(s): Action, Shooter, First-Person, Modern",6.5,XBOX,http://static.metacritic.com/images/products/games/9/6b60350989d6798907a49fd9bb04a328-53.jpg
11a5ef77d6fac94f5f3504c617b2a7e9,Virtua Tennis 4,65,10-May-11,E,Sega,"Genre(s): Sports, Traditional, Tennis, Tennis, Individual",7.5,WII,http://static.metacritic.com/images/products/games/0/f2e718aafa045b6039219e427f3116b3-53.jpg
11ab245faebf9cc285cfadf18863f015,Call of Duty: Black Ops - First Strike,78,1-Feb-11,M,Activision,,6.4,X360,http://static.metacritic.com/images/products/games/0/f53d93bda0ba8d2d8c3862a6accf123e-53.jpg
11af019a7c2373996a34365905cf1001,Rainbow Islands Revolution,54,3-Oct-06,E,Codemasters,"Genre(s): Action, Platformer, 2D, Platformer, 2D",-1,DS,http://static.metacritic.com/images/products/games/9/f2f968b4058beeb073a68b1f85adc6be-53.jpg
11b056f7388c09d723d56307e8c0047d,Push Me Pull You,75,3-May-16,E,House House,,6.6,PS4,http://static.metacritic.com/images/products/games/2/30d2698b65d3e04430eaf618cfe489fc-53.jpg
11b1e0b11e6804e612514a0008d14d32,Renegade Ops,76,26-Oct-11,T,Sega,"Genre(s): Action, General, General, Shooter, Shoot-'Em-Up, Top-Down",7.5,PC,http://static.metacritic.com/images/products/games/3/f6388fdaa7ead2e069b62d8af21c21a5-53.jpg
11b2075cf960b90d30e20ddc59521e8c,Cars Mater-National Championship,69,29-Oct-07,E,THQ,,7,DS,http://static.metacritic.com/images/products/games/7/482d644a079ca4a78a5562c7baadf68d-53.jpg
11b3925ca3638695773042b3cc0734dd,Disgaea DS,82,23-Sep-08,T,NIS America,"Genre(s): Strategy, Turn-Based, Fantasy, Fantasy, Tactics",7.3,DS,http://static.metacritic.com/images/products/games/6/674a3a8f6b4bb6d22a12bac369eca19a-53.jpg
11b6aa125e496a08d2a8ed65b9524fa6,TMNT,55,20-Mar-07,E10+,Ubisoft,"Genre(s): Action, Beat-'Em-Up, 2D, Beat-'Em-Up",7,PC,http://static.metacritic.com/images/products/games/5/cd305d7e0d78cbc7a8de4d8b1c308e9d-53.jpg
11bbbdbdec2d9fefdc0d70d5a296ffba,The Fall of the Dungeon Guardians,71,6-Nov-15,,Mana Games,"Genre(s): Role-Playing, Western-Style",7.2,PC,http://static.metacritic.com/images/products/games/2/713f08f0accb2a6da2ea89682ac85f2f-53.jpg
11bf00b47d4aeeb5fc265c7c661149af,Assetto Corsa,73,30-Aug-16,E,505 Games,"Genre(s): Simulation, Racing, Automobile",6.1,PS4,http://static.metacritic.com/images/products/games/2/7beffbda0a8cd9c1e70ba5ab30522515-53.jpg
11c1cbecbbec7481c97cd051ba55f719,Minit,79,3-Apr-18,,Devolver Digital,"Genre(s): Adventure, General",7.1,PC,http://static.metacritic.com/images/products/games/1/d93b58ea2671a78a79ec4653ab2eec02-53.jpg
11c3d7bd20b645fa38bcfec6e7e12f23,White Night,68,3-Mar-15,M,Activision,,6.1,PC,http://static.metacritic.com/images/products/games/5/55e4551c070e17650a3290be7b1de128-53.jpg
11c452c8bf8a6d0466690c8e783aff1c,Midnight Club 3: DUB Edition,74,27-Jun-05,E10+,Rockstar Games,"Genre(s): Simulation, Driving, Racing, GT / Street, GT / Street, Automobile",8.5,PSP,http://static.metacritic.com/images/products/games/2/1f14a81aa0ce85e8741ad0b495da81af-53.jpg
11ca6b9a2fe894f5b11f3b8ef1603306,Statik,84,24-Apr-17,T,"Tarsier Studios, Tarsier Studios Publishing AB","Genre(s): First-Person, Adventure, 3D",7.9,PS4,http://static.metacritic.com/images/products/games/3/0901cb6a32163edd6cac8e2f076ddfff-53.jpg
11d0b92ceeda24ac51382268c615749f,Waveform,81,20-Mar-12,,"Eden Industries, Playism",,7.5,PC,http://static.metacritic.com/images/products/games/4/ea6a5115abf7f96b8e1a39fb8e2bb90b-53.jpg
11d13a99101b2c8d4bedf975ba639fe8,LEGO Pirates of the Caribbean: The Video Game,73,10-May-11,E10+,Disney Interactive Studios,"Genre(s): Action Adventure, Fantasy, General, Fantasy",7.2,PS3,http://static.metacritic.com/images/products/games/4/b841f35a503abbf9fd1026531667b83d-53.jpg
11db9829fd14bf1773444ea94f94a035,Sacred Underworld,73,16-Aug-05,T,"Ascaron Entertainment GmbH, Ascaron Entertainment","Genre(s): Role-Playing, Action RPG, Action RPG",7.4,PC,http://static.metacritic.com/images/products/games/9/e8cb58a03fbf53f1f162b3416abaf46d-53.jpg
11e070ff9467db00f4ac3edfcca9ed1f,SOL: Exodus,57,25-Jan-12,,"Seamless Entertainment, Inc.",,7.1,PC,http://static.metacritic.com/images/products/games/4/baf2dda1a200518b63ea16d175a6ed90-53.jpg
11e79daeac1ede66f4ca0ed43d654c1c,Paper Mario: Sticker Star,75,11-Nov-12,E,Nintendo,"Genre(s): Role-Playing, Action Adventure, General, Fantasy, Console-style RPG, Console-style RPG, Japanese-Style",5.7,3DS,http://static.metacritic.com/images/products/games/9/3aa59f8260d4d3a68a8d226332a46067-53.jpg
11f3acaefa56ceae5fbdf977cd57a8e3,Power Spike Pro Beach Volleyball,48,13-Nov-00,E,Infogrames,,-1,PS,http://static.metacritic.com/images/products/games/5/94fcd152416216d74dc112dafad30d24-53.jpg
11fb60d7534276fb62209c635fa8703b,Vaporum,78,28-Sep-17,,Fatbot Games,,6.9,PC,http://static.metacritic.com/images/products/games/4/cfd2bc270f8e627837ed6eeaf8a29d5c-53.jpg
11fe2f56e000ef3dcf5aa39e97165ecb,ATV: Quad Power Racing,42,23-Aug-00,E,Acclaim,"Genre(s): Driving, Racing, Rally / Offroad",-1,PS,http://static.metacritic.com/images/products/games/0/1dac6884d071c1d691dcab1db8b5904a-53.jpg
12002692811898791ffa9e97d3480f49,You Are Empty,34,1-Jun-07,M,"Atari, 1C, 1C Company","Genre(s): Action, Shooter, First-Person, Historic, Shooter, Arcade",5.5,PC,http://static.metacritic.com/images/products/games/8/23d9feb4e90f01c6db5138c0a82add27-53.jpg
120802d2024a05cd29e06f02a5a9bbff,Batman: The Telltale Series - Episode 2: Children of Arkham,83,20-Sep-16,M,Telltale Games,,6.6,XONE,http://static.metacritic.com/images/products/games/4/71e6598bd416691ca7387ca00a5312e1-53.jpg
1209d16579fe7aef96d97b1d8c210d53,Carmageddon: Reincarnation,54,21-May-15,,Stainless Games,,4.3,PC,http://static.metacritic.com/images/products/games/3/f8586d3228a31260c06196bb7c69af7f-53.jpg
120d4e404e4613854e3024f695726568,Whirlwind Over Vietnam,49,13-Apr-07,T,Evolved Games,"Genre(s): Simulation, Flight, Helicopter, Helicopter, Combat, Civilian",3,PC,http://static.metacritic.com/images/products/games/2/ed9a987364ec2e2f022fa7b22c982baa-53.jpg
1211aa5afa75d54e57e1ccaea9a3a4d9,Call of Duty Classic,78,3-Dec-09,T,Activision,"Genre(s): Action, Shooter, First-Person, Historic, Third-Person, Tactical, Shooter, Historic, Arcade",7.6,PS3,http://static.metacritic.com/images/products/games/6/867503be47a1edd9e5cb698c90d44817-53.jpg
12172e84025e98b1b2dbe9788627d4ed,Nancy Drew: Secret of the Old Clock,80,26-Jul-05,E,Her Interactive,,8.2,PC,http://static.metacritic.com/images/products/games/8/2b0ad8fd092a0db07087463a7e7617de-53.jpg
1218a1ad9c93c8aa613151b3ca0f72a8,Assassin's Creed Rogue Remastered,71,20-Mar-18,M,Ubisoft,"Genre(s): Action Adventure, Open-World",6,XONE,http://static.metacritic.com/images/products/games/9/d7049dc3cd91a409674ef5f0177b9ee1-53.jpg
121bf40d5ccb7fd46f6f0a0ae8b23da5,Datura,57,8-May-12,T,SCEA,"Genre(s): Miscellaneous, General, General",5.6,PS3,http://static.metacritic.com/images/products/games/3/db386968212ef7656164a7e0ccb65caa-53.jpg
121cbb1584627b249237d2d25cd04631,SNK Arcade Classics Vol. 1,68,5-May-08,T,SNK Playmore,"Genre(s): Miscellaneous, Compilation, Compilation",-1,PSP,http://static.metacritic.com/images/products/games/3/56f66c62ae76a758013cfc50ec8fc848-53.jpg
1221c1d5e405f2d6e21461f270236e9c,Roogoo Attack,68,16-Jun-09,E,SouthPeak Games,,-1,DS,http://static.metacritic.com/images/products/games/0/f8d1945415617ff2488e5fab7ec48e64-53.jpg
122a1cd17edcfc2eb34f4b285a43c876,Mission: Impossible: Operation Surma,67,2-Dec-03,T,Atari,"Genre(s): Action Adventure, Modern",5.4,XBOX,http://static.metacritic.com/images/products/games/1/1c12187e73f3d1af931179bba139c6ee-53.jpg
122caec945b654a8046b4d4122f66ce1,Armored Core 4,65,20-Mar-07,T,Sega,"Genre(s): Simulation, Sci-Fi, Mech, Mech, Combat, Vehicle",7.2,X360,http://static.metacritic.com/images/products/games/5/928127462b11d5b0d986d2fc39cfc08c-53.jpg
122e912c5bfe88d460f475bc405a4efb,Test Drive Unlimited 2,72,8-Feb-11,T,"Atari, Atari SA","Genre(s): Simulation, Driving, Racing, General, General, Automobile",5.7,PC,http://static.metacritic.com/images/products/games/7/c1ff840b98a65561bdc3b510c82c272d-53.jpg
123f13aac2358f5d01f6a0b848dd3694,Resident Evil 4: Wii Edition,91,19-Jun-07,M,Capcom,"Genre(s): Action Adventure, Horror, Horror, Survival",9,WII,http://static.metacritic.com/images/products/games/3/b141bdfa984a0cf1cc78c0795002e7c9-53.jpg
1243661fe875b822205f10173242864c,LEGO The Lord of the Rings,80,13-Nov-12,E10+,Warner Bros. Interactive Entertainment,"Genre(s): Action Adventure, Adventure, General, Fantasy, General, Linear",8.4,X360,http://static.metacritic.com/images/products/games/1/5a65516afb957da1c210284820f70a8f-53.jpg
124806227542ef5edd3df5c94a0f7d6e,Rise of the Tomb Raider: Baba Yaga - The Temple of the Witch,73,26-Jan-16,M,Square Enix,,7.7,XONE,http://static.metacritic.com/images/products/games/5/c3ed39df6247d60caac798ee60987ee7-53.jpg
125471d29f0c3e25f4e1d5d9194667fb,Steel Horizon,42,20-Mar-07,E10+,Konami,"Genre(s): Strategy, Turn-Based, Wargame, Turn-Based, General",5.8,DS,http://static.metacritic.com/images/products/games/7/e9850b1ac3afae04e7e4993c62074d05-53.jpg
12561cf5209ab202fa1780984f012699,TimeSplitters: Future Perfect,83,21-Mar-05,M,EA Games,"Genre(s): Action, Shooter, First-Person, Sci-Fi",8.9,XBOX,http://static.metacritic.com/images/products/games/9/a1a8adf86252fe7c858a29d9b5e54954-53.jpg
125d4f121782b0b7df38157c6409de69,NBA 2K8,81,2-Oct-07,E,2K Sports,"Genre(s): Sports, Traditional, Basketball, Sim, Sim, Team",7,X360,http://static.metacritic.com/images/products/games/7/350f7d5d845c115d2b39bc4189693265-53.jpg
12622446f85d3ffc75035881f1dbd97d,Medal of Honor: Allied Assault - Spearhead,74,12-Nov-02,T,"Electronic Arts, EA Games","Genre(s): Action, Shooter, First-Person, Historic, Shooter, Historic, Arcade",7.5,PC,http://static.metacritic.com/images/products/games/8/48d82cf8f33a61158644424fcbf7d987-53.jpg
126225e1f7f7c89b8f8f61689e08bd57,Battleship,65,2-Aug-16,E10+,Ubisoft,,7.6,XONE,http://static.metacritic.com/images/products/games/3/fb4ee754224ced38de8606c3f9893620-53.jpg
126590d09889fe19f03c93e255b84973,Dynasty Warriors: Gundam 2,52,21-Apr-09,T,Namco Bandai Games America,"Genre(s): Action, Beat-'Em-Up",6.5,PS2,http://static.metacritic.com/images/products/games/3/15a3f8e2488ed2a504d481a9b38baafa-53.jpg
1267c721262a9c172a57d18ef5ed8ced,Party Hard,51,26-Apr-16,M,"tiny Build GAMES, tinyBuild",,6.9,XONE,http://static.metacritic.com/images/products/games/2/28ac281ca655705f3c098c2ca097bf2b-53.jpg
126c63d58e4d4782cd52a4f7de02d016,Heroes of the Pacific,76,25-Oct-05,T,"Ubisoft, Red Mile Entertainment","Genre(s): Simulation, Flight, WWII, WWII, Combat",6.9,PC,http://static.metacritic.com/images/products/games/0/50a0d710b441769f31cb688ab2502695-53.jpg
12747f0df13525e4d5ec1df24698854e,Anima: Gate of Memories,52,7-Jun-16,T,"Edge Entertainment, Badland Games","Genre(s): Role-Playing, Action RPG",7.1,PS4,http://static.metacritic.com/images/products/games/1/e3234ff90fc9d69177ffa4a6e5ee0247-53.jpg
1274a7706685885dd4f50f7ff74ae127,NFL GameDay 2002,62,6-Aug-01,E,SCEA,"Genre(s): Sports, Traditional, Football, Sim",8.8,PS,http://static.metacritic.com/images/products/games/2/05c9804a2423e25191d0e105fb36e12b-53.jpg
1276478577973246913c19333fc09b46,FORCED,72,24-Oct-13,,BetaDwarf,"Genre(s): Role-Playing, Action RPG, Action RPG",7.9,PC,http://static.metacritic.com/images/products/games/0/cfd6f5a8e74c3c84a8cec5c93d0fbde4-53.jpg
127a9033834ae1d7b0a2c974d23b6616,Bermuda Triangle: Saving the Coral,60,2-Feb-10,E,Storm City Games,,-1,DS,http://static.metacritic.com/images/products/games/3/fc8bcaa6bb8b466f6fc452e28b6bcdce-53.jpg
127d3e60ed0554a25ce18b82b2cd83c9,Port Royale 2,75,13-Sep-04,T,"Ascaron Entertainment GmbH, Ascaron Entertainment","Genre(s): Strategy, Real-Time, Historic, General, Historic",7.7,PC,http://static.metacritic.com/images/products/games/5/14e2f0ad621e47aa782e5f4db1ce22a7-53.jpg
127da22f7a4940d08ed3d21fd5ec6bf0,Mario Party 6,71,6-Dec-04,E,Nintendo,"Genre(s): Miscellaneous, Party",8,GC,http://static.metacritic.com/images/products/games/7/c972532077bd1ba1658f48c0b9b3a108-53.jpg
12891e3986dedef22e6bd3decef7635f,Penny Arcade Adventures: Episode One,76,21-May-08,M,Hothead Games,"Genre(s): Adventure, General, General",7.6,X360,http://static.metacritic.com/images/products/games/5/d06eb09334526e27ae1e1a3540ca73b4-53.jpg
128e93d59976531725949c74397c2dcb,Ice Age 2: The Meltdown,66,6-Dec-06,E10+,Vivendi Games,"Genre(s): Action, Platformer, 3D, Platformer, 3D",8.2,WII,http://static.metacritic.com/images/products/games/1/b7194c7a2968b0fb6217ff73bba5ff4a-53.jpg
129002fc2f2bd40557d01bbdc9b1d94e,Yono and the Celestial Elephants,73,12-Oct-17,E,Plug In Digital,"Genre(s): Action Adventure, Linear",6.9,Switch,http://static.metacritic.com/images/products/games/9/2eae6174681e3605af59fa2a7ab9c00a-53.jpg
1291c8b4cc1b9c5c307cc3f065c22df5,Apotheon,76,3-Feb-15,T,Alientrap,"Genre(s): Action, 2D, Beat-'Em-Up",7.3,PS4,http://static.metacritic.com/images/products/games/9/6c456c053ff09f0258f0d89ac758be43-53.jpg
12931f9a465350810b5aaf4c2274204c,The Witch and the Hundred Knight: Revival Edition,63,1-Mar-16,T,NIS America,"Genre(s): Role-Playing, Action RPG",7.1,PS4,http://static.metacritic.com/images/products/games/1/e5a34e91698f78ad8c1600f9040cc2a7-53.jpg
1293ab570b6ee698e81a58708f567505,X-Men: The Official Game,53,16-May-06,T,Activision,"Genre(s): Action, Beat-'Em-Up",8.1,XBOX,http://static.metacritic.com/images/products/games/1/a2dae7dc3027e66a5009b386ac6d8208-53.jpg
129446f72adec53b1ab26579409aaa68,Rift: Storm Legion,79,13-Nov-12,T,Trion Worlds,,7.8,PC,http://static.metacritic.com/images/products/games/9/2273e03beed2099084a9c2e3d8b84835-53.jpg
12a013190e4df0d073c9b60a918353f6,Nintendogs: Dalmatian & Friends,83,16-Oct-06,E,Nintendo,"Genre(s): Simulation, Miscellaneous, Virtual Life, Virtual Life, Virtual, Pet",7.5,DS,http://static.metacritic.com/images/products/games/5/ec9cd545992a5f41ce3bc3636df6e05c-53.jpg
12a01a79b3b06b0081a4d9a490f032cb,Voodoo Vince Remastered,70,18-Apr-17,,"Beep Games, Inc.",,5.9,XONE,http://static.metacritic.com/images/products/games/8/09b89fd982883337e2e6be54b8f479de-53.jpg
12a0bdf6cae2b065f6222461dd8fb3d5,Disney Magical World 2,73,14-Oct-16,E,Nintendo,,5.5,3DS,http://static.metacritic.com/images/products/games/4/45d716a420d0ac341020d594f4e1359e-53.jpg
12a357c372c2a432ab4c67f8d4fb5997,Full Bore,72,6-May-14,,Whole Hog Games,,6.7,PC,http://static.metacritic.com/images/products/games/9/145e35f480fcb513db4f5ec294f8addd-53.jpg
12a3a8d7db12481655eaca48f2b819a3,Get Even,73,23-Jun-17,M,"Bandai Namco Games, The Farm 51",,8.3,XONE,http://static.metacritic.com/images/products/games/0/9153e37ccb13584d2be2dd50af6e7e07-53.jpg
12a3ccada6386e075004f4ddcbd6bd85,The Amazing Spider-Man 2,46,29-Apr-14,T,Activision,"Genre(s): Action, General, Action Adventure, General, Open-World",5,XONE,http://static.metacritic.com/images/products/games/6/d004e56eeb8c2a20759acaeaf0c6b691-53.jpg
12aae07c40c61e983cf7b4208c02dac1,Tom Clancy's Splinter Cell Essentials,58,21-Mar-06,M,Ubisoft,"Genre(s): Action, Shooter, Third-Person, Tactical, Modern, Shooter, Modern",7.3,PSP,http://static.metacritic.com/images/products/games/9/6f2f8f003393cafaaadb2315d4fdbec6-53.jpg
12b69dd0ac5f7569e213453a2419059c,State of Decay 2,69,22-May-18,M,Microsoft Game Studios,"Genre(s): Action Adventure, Open-World",4.7,PC,http://static.metacritic.com/images/products/games/1/d44028955b9916180f33822c7ae48389-53.jpg
12c5c0f6844d2f6ee2e0bf4bf0045fac,Devil May Cry 4,78,8-Jul-08,M,Capcom,"Genre(s): Action, Action Adventure, Fantasy, Beat-'Em-Up, General, Fantasy, Linear",8.5,PC,http://static.metacritic.com/images/products/games/9/9720f9dd8e6ca334efb221339a329d21-53.jpg
12d04e859bdb0c3fa24c97790b570e18,Area 51,67,8-Jun-05,M,Midway,"Genre(s): Action, Shooter, First-Person, Sci-Fi, Sci-Fi, Shooter, Arcade",6.1,PC,http://static.metacritic.com/images/products/games/5/1f5765816a83d1ff51b44811048532ee-53.jpg
12d07dc617a6e315f61baee7a4113c32,Drakengard 2,58,14-Feb-06,M,Ubisoft,"Genre(s): Role-Playing, Action RPG",6.5,PS2,http://static.metacritic.com/images/products/games/2/4d8f0e0d0a2f75762db9471c67a6d663-53.jpg
12d40ad56b353143e0ebd2022e9fd693,RC Cars,65,11-Dec-03,E,Whiptail Interactive,"Genre(s): Driving, Racing, Arcade, Arcade, Automobile",6.2,PC,http://static.metacritic.com/images/products/games/0/404423115a7c6398a9643756722cd96c-53.jpg
12d4ff42a083f4941ceb44d3cbfeeacb,Assassin's Creed III - The Redemption,63,23-Apr-13,M,Ubisoft,,5.7,X360,http://static.metacritic.com/images/products/games/7/ca0f8e64c27985f60a1e37e708a2c38f-53.jpg
12e198cdd6fb30c060a137644d18e897,DICE: DNA Integrated Cybernetic Enterprises,48,22-Sep-05,E10+,Bandai,"Genre(s): Action, Shooter, Third-Person, Sci-Fi",-1,PS2,http://static.metacritic.com/images/products/games/9/50c23418db69365423fadef00e629ea4-53.jpg
12e1c98d7eb4f95fcf249a8629084e43,Nether,57,5-Jun-14,,Nether Productions,,4.6,PC,http://static.metacritic.com/images/products/games/3/ee089ef87bccfbbe63599eb649cc8f17-53.jpg
12e447a4c9252826e9deb0a5eeb9ea01,Boulder Dash-XL,71,13-Jul-11,E,Kalypso,"Genre(s): Action, Miscellaneous, Puzzle, Action, Puzzle, Puzzle",-1,X360,http://static.metacritic.com/images/products/games/7/c384294af33de49da2a482a336a56494-53.jpg
12e491d143f4c00775dcfeb9c027bc76,Soldier of Fortune: Payback,50,19-Nov-07,M,Activision Value,"Genre(s): Action, Shooter, First-Person, Modern, Shooter, Modern, Arcade",5.4,PS3,http://static.metacritic.com/images/products/games/0/d7b1f30ada13d2c5a5b2ed89f7e966f3-53.jpg
12e69940d0142943a921cf3faedf8924,CAPSIZED,80,29-Apr-11,,Alientrap,"Genre(s): Action, Platformer, 2D, Platformer, 2D",7.2,PC,http://static.metacritic.com/images/products/games/1/1977001949da43dfb9415b07ee26c4fd-53.jpg
12e76de82b532d39a4700bf1fa5bd010,Metal Gear Solid: Snake Eater 3D,78,21-Feb-12,M,Konami,"Genre(s): Action Adventure, Modern, General, Modern",7.8,3DS,http://static.metacritic.com/images/products/games/6/7790cb2e395c8a9e0d491072d5415a8a-53.jpg
12f3350984e57e939b249eaa93458bb6,Mercenaries 2: World in Flames,70,4-Sep-08,T,Electronic Arts,"Genre(s): Action Adventure, Modern, Modern",6,PC,http://static.metacritic.com/images/products/games/2/01a0ef4a0d76a2ec789aae9e51533183-53.jpg
12f91cedf77b9b4e59445837abb03b79,Driver: Parallel Lines,69,14-Mar-06,M,Atari,"Genre(s): Driving, Mission-based",4.6,XBOX,http://static.metacritic.com/images/products/games/8/1434c6c5ee64f4302685bdd6ce75c7a8-53.jpg
12fd083514c450a54a60af3cbf75d303,Gotham City Impostors,65,7-Feb-12,T,Warner Bros. Interactive Entertainment,"Genre(s): Action, Shooter, First-Person, Adventure, Fantasy, Fantasy, Fantasy, Shooter, Arcade",6.6,PC,http://static.metacritic.com/images/products/games/6/dec3f6ff71333bd8bf795bf43bd93518-53.jpg
13006363f3e483cc254a919dbdb444ce,Calling,49,9-Mar-10,T,Hudson Entertainment,"Genre(s): Action Adventure, Horror, Horror, Survival",6.9,WII,http://static.metacritic.com/images/products/games/8/10603345f9624f584e88c24b4bfe799e-53.jpg
130119360514960b0fedbb34a4887f82,Poseidon,84,25-Jun-01,E,Sierra Entertainment,"Genre(s): Strategy, General, Management, Government",8.4,PC,http://static.metacritic.com/images/products/games/6/11c1a9fad63ef692889812bd65c0ca96-53.jpg
1306b91fb00d492bcf582f6572e18398,Siegecraft Commander,61,17-Jan-17,T,Blowfish Studios,,-1,XONE,http://static.metacritic.com/images/products/games/4/ce9836e9a315728553ec1635a71d6fe8-53.jpg
130d48c95b4b4f5c67acd1f3a6af3b5f,Far Cry 4: Escape from Durgesh Prison,56,13-Jan-15,M,Ubisoft,,5.6,PS4,http://static.metacritic.com/images/products/games/8/0a011496f426618ed4ac59641ac87124-53.jpg
130de13ff9cd748b95f18ea8941ef237,nail'd,64,30-Nov-10,E10+,Deep Silver,,7.1,X360,http://static.metacritic.com/images/products/games/3/9a100b9e3fb5bdb1d61c363b7b9c44cb-53.jpg
1314ad446bea5fd73fa3169f47bbc0dc,Shin Megami Tensei IV: Apocalypse,84,20-Sep-16,M,Atlus,"Genre(s): Role-Playing, Japanese-Style",8.2,3DS,http://static.metacritic.com/images/products/games/1/331a90300769cba8f249e413a74ada00-53.jpg
13193f9c0995895ece8a29965904d70a,Child of Light,83,1-Jul-14,E10+,Ubisoft,"Genre(s): Role-Playing, General",7.9,VITA,http://static.metacritic.com/images/products/games/0/cf615938b3c157f628a22e1b9034ec34-53.jpg
131d5c48d085748c9c00111a7329be79,Worldwide Soccer Manager 2008,86,23-Oct-07,E,Sega,,8.1,PC,http://static.metacritic.com/images/products/games/4/388103246f1b75504e11b3beeb088650-53.jpg
131df886725efa10ae25b4d6e564ca4e,TouchMaster 3,68,23-Oct-09,E,Warner Bros. Interactive Entertainment,,-1,DS,http://static.metacritic.com/images/products/games/1/3675cc11d3d12a1d3d35a9f7117d26c2-53.jpg
131ed09678d10a1774bad9e83e1383db,Eragon,49,14-Nov-06,T,Sierra Entertainment,"Genre(s): Action Adventure, Fantasy",-1,XBOX,http://static.metacritic.com/images/products/games/2/f71286b4721b7f8ffbea67b3ea63b8e0-53.jpg
131f419fade7c50d1f4feba772ee093b,Geometry Wars 3: Dimensions,82,26-Nov-14,E,Sierra Games,,7.7,XONE,http://static.metacritic.com/images/products/games/3/f5d7e366485d97c3907fcb0a43f732c6-53.jpg
